SQLDATE,date,Actor1Name,Actor1CountryCode,Actor2Name,Actor2CountryCode,EventCode,EventLabel,QuadClass,GoldsteinScale,NumMentions,NumArticles,AvgTone,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_Lat,ActionGeo_Long,SourceDomain,GKG_Themes,GKG_NumThemes,GKG_Persons,GKG_NumPersons,GKG_Organizations,GKG_NumOrgs,GKG_V2Tone_Positive,GKG_V2Tone_Negative,GKG_V2Tone_Polarity,GKG_V2Tone_ActivityDensity,GKG_V2Tone_SelfGroupDensity,GKG_V2Tone_WordCount,GCAM_Anger,GCAM_Fear,GCAM_Joy,GCAM_Sadness,GCAM_Trust,GCAM_Surprise,GCAM_DominantEmotion,GKG_DocumentIdentifier,GKG_HasImage,GKG_Language,GKG_IsTranslated,QuadLabel,IsConflict,IsNegative,MediaWeight,ZoneBenin,DepartementBenin,PopulationVille,IsNorthBenin,SourceType,GoldsteinNorm,ToneNorm,month,GKG_ThemeConflict,GKG_ThemeEconomy,GKG_ThemeGovern,GKG_ThemeHumanDev,GKG_ThemeEnviro,GKG_ToneGap,GKG_EmotionIntensity,ToneCategory,GoldsteinBin
20251215,2025-12-15,Presidence de la Republique,BN,Parti Union Progressiste,BN,010,Declaration publique,1,2.38,6,11,-0.13,Bassila,BN,9.01,1.66,matinlibre.com,INFRASTRUCTURE;COTON_FILIERE;TERRORISM;FOOD_SECURITY,4,Abdoulaye Bio Tchane;Patrice Talon,2,Police Republicaine du Benin,1,1.32,6.85,8.17,0.18,1.75,578,1.017,0.297,1.346,1.714,8.36,1.034,Trust,https://matinlibre.com/2025/evt-61222,0,fra,0,Cooperation verbale,0,1,66,Nord,Donga,100000,1,Presse en ligne,0.619,0.4968,2025-12,1,1,0,0,1,-5.53,13.768,Neutre,Neutre
20250211,2025-02-11,Societe civile,BN,Medias beninois,BN,071,Aide humanitaire,2,0.53,10,2,5.31,Parakou,BN,9.337,2.6282,beninwebtv.com,ECONOMY,1,Joel Aivo;Joseph Djogbenou,2,AIC (Coton);Universite de Parakou,2,3.2,1.11,4.31,3.29,0.07,983,0.041,0.098,0.262,1.196,7.648,0.08,Trust,https://beninwebtv.com/2025/02/11/evt-20358,0,fra,0,Cooperation materielle,0,0,20,Nord,Borgou,255000,1,Web TV,0.5265,0.6327,2025-02,0,1,0,0,0,2.09,9.325,Tres positif,Neutre
20250315,2025-03-15,Gouvernement du Benin,BN,Gouvernement du Benin,BN,070,Aide/assistance,2,1.82,24,3,5.65,Savalou,BN,7.9303,1.9754,fraternite.bj,ECONOMY;RELIGION_VODOUN,2,,0,,0,1.29,1.77,3.06,0.25,0.03,457,0.966,0.634,2.464,1.218,2.009,0.192,Joy,https://fraternite.bj/article/evt-87112,0,fra,0,Cooperation materielle,0,0,72,Centre,Collines,144000,0,Presse en ligne,0.591,0.6412,2025-03,0,1,0,0,0,-0.48,7.483,Tres positif,Neutre
20250822,2025-08-22,Parti Union Progressiste,BN,Medias beninois,BN,010,Declaration publique,1,-1.02,9,9,5.6,Pobe,BN,6.98,2.66,beninwebtv.com,INFRASTRUCTURE;HEALTH,2,Yvon Detegnon;Moele-Benin,2,Chambre de Commerce Benin,1,9.4,2.13,11.53,5.45,3.95,2677,0.703,0.22,5.123,0.231,1.984,2.707,Joy,https://beninwebtv.com/2025/08/22/evt-57494,1,fra,0,Cooperation verbale,0,0,81,Sud,Plateau,123000,0,Web TV,0.449,0.64,2025-08,0,1,0,1,0,7.27,10.968,Tres positif,Leg. negatif
20250109,2025-01-09,Parti Bloc Republicain,BN,Mairie / Elus locaux,BN,040,Consultation diplomatique,1,1.77,7,1,2.58,Pobe,BN,6.98,2.66,matinlibre.com,COMMERCE_NIGERIA,1,,0,,0,1.04,0.98,2.02,3.99,2.56,980,0.099,0.446,0.276,0.007,1.768,0.321,Trust,https://matinlibre.com/2025/evt-20393,1,fra,0,Cooperation verbale,0,0,7,Sud,Plateau,123000,0,Presse en ligne,0.5885,0.5645,2025-01,0,1,0,0,0,0.06,2.917,Positif,Neutre
20250131,2025-01-31,Medias beninois,BN,Armee beninoise (FAB),BN,172,Arrestation,4,-3.96,2,3,-5.71,Parakou,BN,9.337,2.6282,beninwebtv.com,EDUCATION;CORRUPTION;COTON_FILIERE;YOUTH;TAX_POLITICAL_PARTY,5,Razack Adeoti,1,SONEB (Eau);Parti du Renouveau Democratique,2,1.59,5.33,6.92,0.04,1.08,676,6.591,1.287,0.112,4.062,0.748,2.846,Anger,https://beninwebtv.com/2025/01/31/evt-98573,1,fra,0,Conflit materiel,1,1,6,Nord,Borgou,255000,1,Web TV,0.302,0.3572,2025-01,0,1,1,1,0,-3.74,15.646,Tres negatif,Destabilisant
20250406,2025-04-06,Parti Bloc Republicain,BN,Assemblee Nationale,BN,043,Reception officielle,1,0.94,4,2,3.87,Cotonou,BN,6.3654,2.4183,matinlibre.com,ZONE_FRANCHE,1,Abdoulaye Bio Tchane,1,Forces Cauris (FCBE),1,5.28,1.83,7.11,0.01,1.93,1115,0.03,0.684,5.556,0.359,0.729,3.716,Joy,https://matinlibre.com/2025/evt-38819,1,fra,0,Cooperation verbale,0,0,8,Sud,Littoral,679000,0,Presse en ligne,0.547,0.5968,2025-04,0,1,0,0,0,3.45,11.074,Positif,Neutre
20250915,2025-09-15,Gouvernement du Benin,BN,Gouvernement du Benin,BN,057,Signature accord,2,4.06,9,1,0.78,Porto-Novo,BN,6.4969,2.6289,lepointeau.bj,ZONE_FRANCHE;DEFORESTATION;GOVERNMENT,3,Samou Seidou Adambi,1,,0,0.95,2.39,3.34,0.92,0.86,201,0.019,0.425,0.752,0.025,0.859,1.789,Surprise,https://lepointeau.bj/evt-62145,1,fra,0,Cooperation materielle,0,0,9,Sud,Oueme,264000,0,Presse en ligne,0.703,0.5195,2025-09,0,1,1,0,1,-1.44,3.869,Neutre,Stabilisant
20251007,2025-10-07,Parti Union Progressiste,BN,Gouvernement du Benin,BN,140,Refus cooperation,3,-3.05,1,3,-7.87,Savalou,BN,7.9303,1.9754,ortb.bj,SECURITY,1,,0,CENA (Commission electorale),1,0.1,4.93,5.03,6.44,0.06,2585,3.076,3.58,0.067,0.973,2.37,0.234,Fear,https://ortb.bj/actualite/evt-83354,1,fra,0,Conflit verbal,1,1,3,Centre,Collines,144000,0,Media public,0.3475,0.3032,2025-10,1,0,0,0,0,-4.83,10.3,Tres negatif,Destabilisant
20250817,2025-08-17,Cour Constitutionnelle,BN,Paysans / Producteurs coton,BN,100,Demande,1,2.87,5,6,2.06,Dassa-Zoume,BN,7.75,2.1833,lanouvelletribune.bj,DIASPORA_BENIN,1,,0,Forces Armees Beninoises (FAB);Assemblee Nationale du Benin;SBEE (Electricite),3,0.29,1.53,1.82,1.02,0.51,493,1.586,0.155,2.386,0.962,1.898,0.158,Joy,https://lanouvelletribune.bj/benin/evt-71394,1,fra,0,Cooperation verbale,0,0,30,Centre,Collines,113000,0,Presse en ligne,0.6435,0.5515,2025-08,0,0,0,0,0,-1.24,7.145,Positif,Neutre
20250902,2025-09-02,Autorites traditionnelles,BN,Societe civile,BN,061,Aide economique,2,0.87,12,9,1.67,Malanville,BN,11.868,3.3836,lavoixdubenin.com,INFRASTRUCTURE;POVERTY;PORT_COTONOU,3,Sebastien Ajavon;Candide Azannaï;Yvon Detegnon,3,Chambre de Commerce Benin;Universite de Parakou;Ministere de l Education,3,0.3,3.91,4.21,4.68,1.81,2764,0.064,0.007,0.442,0.429,1.96,4.574,Surprise,https://lavoixdubenin.com/evt-52516,1,fra,0,Cooperation materielle,0,0,108,Nord,Alibori,168000,1,Presse en ligne,0.5435,0.5418,2025-09,0,1,0,1,0,-3.61,7.476,Neutre,Neutre
20250717,2025-07-17,Autorites traditionnelles,BN,Gouvernement du Benin,BN,110,Rejet/opposition,3,-2.25,6,2,-5.32,Abomey-Calavi,BN,6.4484,2.3552,ortb.bj,CORRUPTION;PIRACY_GOLFE_GUINEE;REFORME_CONSTITUTIONNELLE;TRADE;MIGRATION,5,,0,Port Autonome de Cotonou (PAC);Cour Constitutionnelle du Benin;Assemblee Nationale du Benin,3,1.26,6.73,7.99,3.61,1.36,2181,0.433,1.069,0.732,0.389,0.547,1.022,Fear,https://ortb.bj/actualite/evt-48536,1,fra,0,Conflit verbal,1,1,12,Sud,Atlantique,757000,0,Media public,0.3875,0.367,2025-07,1,1,1,0,0,-5.47,4.192,Tres negatif,Leg. negatif
20250820,2025-08-20,Presidence de la Republique,BN,Parti Union Progressiste,BN,130,Protestation,3,-5.14,7,8,-1.36,Porto-Novo,BN,6.4969,2.6289,24haubenin.info,DECENTRALISATION,1,Joseph Djogbenou;Reckya Madougou;Mathys Adidjatou,3,,0,6.49,3.24,9.73,5.65,0.88,534,1.738,2.905,0.096,0.193,0.617,2.378,Fear,https://24haubenin.info/?evt-67468,0,fra,0,Conflit verbal,1,1,56,Sud,Oueme,264000,0,Presse en ligne,0.243,0.466,2025-08,0,0,1,0,0,3.25,7.927,Neutre,Destabilisant
20251026,2025-10-26,Presidence de la Republique,BN,Police Republicaine,BN,050,Appel cooperation,1,-0.35,4,1,1.12,Abomey,BN,7.1856,1.9861,lanouvelletribune.bj,DECENTRALISATION;HUMAN_RIGHTS;ECONOMY;GENDER;AGRICULTURE,5,,0,SONEB (Eau),1,9.29,2.45,11.74,1.04,0.58,2673,1.862,1.681,1.082,0.286,4.507,0.492,Trust,https://lanouvelletribune.bj/benin/evt-69778,0,fra,0,Cooperation verbale,0,0,4,Centre,Zou,87000,0,Presse en ligne,0.4825,0.528,2025-10,0,1,1,1,1,6.84,9.91,Neutre,Leg. negatif
20250220,2025-02-20,Presidence de la Republique,BN,Parti Union Progressiste,BN,050,Appel cooperation,1,1.22,10,4,0.05,Kandi,BN,11.134,2.9394,gouv.bj,HEALTH,1,Joel Aivo;Oswald Homeky,2,Universite de Parakou;Port Autonome de Cotonou (PAC),2,10.67,3.66,14.33,0.62,0.33,749,0.267,0.257,3.645,0.404,2.164,0.488,Joy,https://www.gouv.bj/actualite/evt-69809,1,fra,0,Cooperation verbale,0,0,40,Nord,Alibori,179000,1,Officiel,0.561,0.5012,2025-02,0,0,0,1,0,7.01,7.225,Neutre,Neutre
20250805,2025-08-05,Patronat beninois (CNP),BN,Etudiants / UAC,BN,042,Visite officielle,1,2.49,15,5,-1.76,Dassa-Zoume,BN,7.75,2.1833,fraternite.bj,FRONTIERE_NORD;EAU_ASSAINISSEMENT;CLIMATE;DIASPORA_BENIN;POLITICS,5,,0,,0,1.54,1.1,2.64,2.55,1.65,812,1.036,0.179,8.409,0.403,7.593,0.409,Joy,https://fraternite.bj/article/evt-66551,1,fra,0,Cooperation verbale,0,1,75,Centre,Collines,113000,0,Presse en ligne,0.6245,0.456,2025-08,1,0,1,1,1,0.44,18.029,Neutre,Neutre
20250623,2025-06-23,Gouvernement du Benin,BN,Gouvernement du Benin,BN,172,Arrestation,4,-2.21,14,4,-5.82,Bohicon,BN,7.1824,2.066,agencebeninpresse.bj,TRADE,1,,0,Ministere des Finances (MEF);Union Progressiste (UP),2,0.81,7.95,8.76,2.07,1.32,1858,4.885,0.139,0.403,0.118,1.078,1.29,Anger,https://agencebeninpresse.bj/evt-87012,1,fra,0,Conflit materiel,1,1,56,Centre,Zou,172000,0,Agence officielle,0.3895,0.3545,2025-06,0,1,0,0,0,-7.14,7.913,Tres negatif,Leg. negatif
20250316,2025-03-16,Gouvernement du Benin,BN,Etudiants / UAC,BN,071,Aide humanitaire,2,3.44,8,1,2.15,Abomey-Calavi,BN,6.4484,2.3552,lanouvelletribune.bj,CRIME;CLIMATE;EDUCATION;FOOD_SECURITY,4,Yvon Detegnon,1,,0,1.77,2.13,3.9,8.75,0.54,486,0.175,1.046,4.591,0.681,6.672,1.6,Trust,https://lanouvelletribune.bj/benin/evt-30610,0,fra,0,Cooperation materielle,0,0,8,Sud,Atlantique,757000,0,Presse en ligne,0.672,0.5538,2025-03,1,0,0,1,1,-0.36,14.765,Positif,Stabilisant
20250409,2025-04-09,Armee beninoise (FAB),BN,Gouvernement du Benin,BN,010,Declaration publique,1,0.68,7,4,3.53,Abomey-Calavi,BN,6.4484,2.3552,lanouvelletribune.bj,PORT_COTONOU,1,,0,Union Progressiste (UP);INSAE (Statistiques);Ministere des Finances (MEF),3,3.66,3.08,6.74,0.1,0.69,1100,0.537,0.232,14.569,0.207,1.455,0.957,Joy,https://lanouvelletribune.bj/benin/evt-64770,1,fra,0,Cooperation verbale,0,0,28,Sud,Atlantique,757000,0,Presse en ligne,0.534,0.5883,2025-04,0,1,0,0,0,0.58,17.957,Positif,Neutre
20250101,2025-01-01,Assemblee Nationale,BN,Syndicat UNSTB,BN,130,Protestation,3,-0.87,7,7,2.97,Parakou,BN,9.337,2.6282,agencebeninpresse.bj,AGRICULTURE;CLIMATE,2,,0,HAAC (Haute Autorite);Cour Supreme du Benin,2,0.84,6.28,7.12,1.74,0.92,1106,1.937,1.723,0.062,3.524,0.269,0.144,Sadness,https://agencebeninpresse.bj/evt-96118,0,fra,0,Conflit verbal,1,0,49,Nord,Borgou,255000,1,Agence officielle,0.4565,0.5742,2025-01,0,0,0,0,1,-5.44,7.659,Positif,Leg. negatif
20250504,2025-05-04,Gouvernement du Benin,BN,Gouvernement du Benin,BN,050,Appel cooperation,1,1.53,2,1,1.54,Abomey-Calavi,BN,6.4484,2.3552,beninrevele.bj,UNIVERSITE_ABOMEY_CALAVI;EPU_POLICY_UNCERTAINTY;CLIMATE;TAX_POLITICAL_PARTY;EAU_ASSAINISSEMENT,5,Sebastien Ajavon,1,Forces Cauris (FCBE),1,5.81,1.36,7.17,0.16,1.25,2088,0.649,0.717,0.377,1.253,12.098,2.109,Trust,https://beninrevele.bj/actualite/evt-10483,0,fra,0,Cooperation verbale,0,0,2,Sud,Atlantique,757000,0,Site gouv.,0.5765,0.5385,2025-05,0,0,1,1,1,4.45,17.203,Neutre,Neutre
20250427,2025-04-27,Parti Union Progressiste,BN,Cour Constitutionnelle,BN,010,Declaration publique,1,2.66,4,4,3.51,Cotonou,BN,6.3654,2.4183,lanouvelletribune.bj,PECHE,1,,0,INSAE (Statistiques);Cour Supreme du Benin,2,3.24,3.38,6.62,2.65,0.02,1378,0.048,0.849,1.094,0.049,1.346,1.312,Trust,https://lanouvelletribune.bj/benin/evt-19527,1,fra,0,Cooperation verbale,0,0,16,Sud,Littoral,679000,0,Presse en ligne,0.633,0.5878,2025-04,0,0,0,0,1,-0.14,4.698,Positif,Neutre
20251209,2025-12-09,Assemblee Nationale,BN,Parti Bloc Republicain,BN,060,Cooperation materielle,2,4.0,8,5,2.06,Abomey-Calavi,BN,6.4484,2.3552,lepointeau.bj,HEALTH;POLITICS;PIRACY_GOLFE_GUINEE,3,,0,Forces Armees Beninoises (FAB);Police Republicaine du Benin,2,1.53,1.57,3.1,3.51,1.02,2868,3.263,0.099,2.036,0.646,2.403,0.01,Anger,https://lepointeau.bj/evt-22292,0,fra,0,Cooperation materielle,0,0,40,Sud,Atlantique,757000,0,Presse en ligne,0.7,0.5515,2025-12,1,0,1,1,0,-0.04,8.457,Positif,Stabilisant
20250714,2025-07-14,Cour Constitutionnelle,BN,Police Republicaine,BN,043,Reception officielle,1,0.76,5,6,2.41,Cotonou,BN,6.3654,2.4183,matinlibre.com,ZONE_FRANCHE;ECONOMY;TOURISME_BENIN;CLIMATE,4,,0,SBEE (Electricite);SONEB (Eau);Bloc Republicain (BR),3,3.28,0.94,4.22,0.49,1.86,704,0.499,0.309,0.216,0.151,1.696,1.169,Trust,https://matinlibre.com/2025/evt-34688,0,fra,0,Cooperation verbale,0,0,30,Sud,Littoral,679000,0,Presse en ligne,0.538,0.5602,2025-07,0,1,0,0,1,2.34,4.04,Positif,Neutre
20250821,2025-08-21,Mairie / Elus locaux,BN,Mairie / Elus locaux,BN,130,Protestation,3,-4.64,1,9,-2.42,Porto-Novo,BN,6.4969,2.6289,lepointeau.bj,PECHE,1,Oswald Homeky;Adrien Houngbedji;Boni Yayi,3,,0,1.79,2.82,4.61,3.36,4.96,1337,0.128,2.362,0.287,0.697,0.886,3.304,Surprise,https://lepointeau.bj/evt-16244,1,fra,0,Conflit verbal,1,1,9,Sud,Oueme,264000,0,Presse en ligne,0.268,0.4395,2025-08,0,0,0,0,1,-1.03,7.664,Negatif,Destabilisant
20250509,2025-05-09,Gouvernement du Benin,BN,Patronat beninois (CNP),BN,020,Appel action,1,3.95,7,2,0.27,Nikki,BN,9.94,3.21,lavoixdubenin.com,PORT_COTONOU;COMMERCE_NIGERIA;GOVERNMENT;ZONE_FRANCHE;SECURITY,5,,0,Cour Constitutionnelle du Benin;Benin Telecoms / Libercom,2,0.63,3.92,4.55,3.91,0.03,2923,0.781,0.554,2.181,0.153,4.149,0.358,Trust,https://lavoixdubenin.com/evt-28908,1,fra,0,Cooperation verbale,0,0,14,Nord,Borgou,152000,1,Presse en ligne,0.6975,0.5068,2025-05,1,1,1,0,0,-3.29,8.176,Neutre,Stabilisant
20250304,2025-03-04,Parti Bloc Republicain,BN,Presidence de la Republique,BN,120,Menace,3,0.45,5,3,-1.93,Abomey-Calavi,BN,6.4484,2.3552,lanouvelletribune.bj,POLITICS;CORRUPTION;PALUDISME;SECURITY;PIRACY_GOLFE_GUINEE,5,,0,Ministere des Finances (MEF),1,1.06,0.48,1.54,1.35,2.27,887,1.883,2.17,0.305,0.09,0.18,0.944,Fear,https://lanouvelletribune.bj/benin/evt-80638,1,fra,0,Conflit verbal,1,1,15,Sud,Atlantique,757000,0,Presse en ligne,0.5225,0.4518,2025-03,1,0,1,1,0,0.58,5.572,Neutre,Neutre
20250824,2025-08-24,Paysans / Producteurs coton,BN,Cour Constitutionnelle,BN,060,Cooperation materielle,2,1.72,5,6,1.79,Malanville,BN,11.868,3.3836,matinlibre.com,EAU_ASSAINISSEMENT;CORRUPTION;RELIGION_VODOUN;SECURITY,4,Moele-Benin;Louis Vlavonou,2,Ministere des Finances (MEF),1,0.64,4.28,4.92,1.36,1.3,2236,0.493,0.372,1.554,0.19,0.897,0.815,Joy,https://matinlibre.com/2025/evt-35159,1,fra,0,Cooperation materielle,0,0,30,Nord,Alibori,168000,1,Presse en ligne,0.586,0.5448,2025-08,1,0,0,1,0,-3.64,4.321,Neutre,Neutre
20251128,2025-11-28,Etudiants / UAC,BN,Assemblee Nationale,BN,010,Declaration publique,1,1.26,8,4,1.43,Dassa-Zoume,BN,7.75,2.1833,lanouvelletribune.bj,REFORME_CONSTITUTIONNELLE;POLITICS;EPU_POLICY_UNCERTAINTY;INFRASTRUCTURE;INONDATIONS,5,,0,Benin Telecoms / Libercom,1,2.97,2.22,5.19,1.4,3.71,1384,0.122,0.701,5.339,0.135,3.141,0.163,Joy,https://lanouvelletribune.bj/benin/evt-51372,1,fra,0,Cooperation verbale,0,0,32,Centre,Collines,113000,0,Presse en ligne,0.563,0.5357,2025-11,0,1,1,0,1,0.75,9.601,Neutre,Neutre
20250818,2025-08-18,Parti Bloc Republicain,BN,Armee beninoise (FAB),BN,172,Arrestation,4,-9.23,19,1,-2.87,Abomey,BN,7.1856,1.9861,lanouvelletribune.bj,COTON_FILIERE;FOOD_SECURITY;PIRACY_GOLFE_GUINEE;YOUTH,4,Adrien Houngbedji,1,API (Invest. Benin),1,0.6,0.17,0.77,4.48,1.36,1872,0.694,1.693,0.004,0.353,0.05,0.476,Fear,https://lanouvelletribune.bj/benin/evt-12482,1,fra,0,Conflit materiel,1,1,19,Centre,Zou,87000,0,Presse en ligne,0.0385,0.4282,2025-08,1,1,0,1,1,0.43,3.27,Negatif,Tres destabilisant
20250709,2025-07-09,Syndicat enseignants (COSI),BN,Gouvernement du Benin,BN,057,Signature accord,2,-2.44,23,2,0.5,Pobe,BN,6.98,2.66,lanouvelletribune.bj,INFRASTRUCTURE;COTON_FILIERE,2,Moele-Benin,1,Presidence du Benin,1,6.3,0.97,7.27,3.13,0.12,2704,0.019,0.0,3.67,0.869,1.896,2.417,Joy,https://lanouvelletribune.bj/benin/evt-31363,1,fra,0,Cooperation materielle,0,0,46,Sud,Plateau,123000,0,Presse en ligne,0.378,0.5125,2025-07,0,1,0,0,0,5.33,8.871,Neutre,Leg. negatif
20250708,2025-07-08,Gouvernement du Benin,BN,Syndicat UNSTB,BN,036,Critique politique,1,0.59,5,7,0.7,Cotonou,BN,6.3654,2.4183,leconomistebenin.com,FOOD_SECURITY,1,Romuald Wadagni;Moele-Benin,2,,0,3.59,2.13,5.72,5.55,1.26,291,0.087,0.834,0.549,0.119,3.507,0.932,Trust,https://leconomistebenin.com/evt-10612,1,fra,0,Cooperation verbale,0,0,35,Sud,Littoral,679000,0,Presse economique,0.5295,0.5175,2025-07,1,0,0,0,1,1.46,6.028,Neutre,Neutre
20250617,2025-06-17,Syndicat enseignants (COSI),BN,Medias beninois,BN,050,Appel cooperation,1,-2.22,3,2,2.94,Nikki,BN,9.94,3.21,24haubenin.info,CLIMATE;HUMAN_RIGHTS;PALUDISME;GENDER;HEALTH,5,Mariam Chabi Talata;Mathys Adidjatou;Samou Seidou Adambi,3,HAAC (Haute Autorite);Chambre de Commerce Benin,2,0.26,0.77,1.03,1.31,1.72,955,0.112,0.804,7.851,0.001,1.683,4.559,Joy,https://24haubenin.info/?evt-34855,1,fra,0,Cooperation verbale,0,0,6,Nord,Borgou,152000,1,Presse en ligne,0.389,0.5735,2025-06,0,0,0,1,1,-0.51,15.01,Positif,Leg. negatif
20250405,2025-04-05,Mairie / Elus locaux,BN,Presidence de la Republique,BN,130,Protestation,3,-1.48,7,4,-3.07,Pobe,BN,6.98,2.66,beninwebtv.com,YOUTH;MIGRATION,2,,0,Forces Armees Beninoises (FAB),1,0.35,3.98,4.33,0.6,0.02,1152,0.689,4.813,0.179,2.895,0.571,1.557,Fear,https://beninwebtv.com/2025/04/05/evt-51159,1,fra,0,Conflit verbal,1,1,28,Sud,Plateau,123000,0,Web TV,0.426,0.4232,2025-04,0,0,0,1,0,-3.63,10.704,Negatif,Leg. negatif
20250606,2025-06-06,Armee beninoise (FAB),BN,Paysans / Producteurs coton,BN,036,Critique politique,1,2.27,5,1,10.03,Dogbo,BN,6.8,1.78,leconomistebenin.com,REFORME_CONSTITUTIONNELLE;HEALTH;INFRASTRUCTURE;DIASPORA_BENIN;ELECTION,5,,0,Forces Cauris (FCBE);ORTB (Radio-Television);Ministere de l Education,3,2.01,0.24,2.25,10.07,0.04,946,0.135,0.869,1.271,0.753,1.459,0.709,Trust,https://leconomistebenin.com/evt-41326,1,fra,0,Cooperation verbale,0,0,5,Sud,Couffo,103000,0,Presse economique,0.6135,0.7508,2025-06,0,1,1,1,0,1.77,5.196,Tres positif,Neutre
20251018,2025-10-18,Cour Constitutionnelle,BN,Etudiants / UAC,BN,020,Appel action,1,2.82,8,2,4.31,Porto-Novo,BN,6.4969,2.6289,beninwebtv.com,ENERGIE_ELECTRIFICATION;TERRORISM;HEALTH;EAU_ASSAINISSEMENT,4,,0,Ministere des Finances (MEF);Forces Armees Beninoises (FAB),2,2.25,4.64,6.89,1.21,1.1,1821,0.46,0.293,0.27,0.58,2.652,0.828,Trust,https://beninwebtv.com/2025/10/18/evt-76761,0,fra,0,Cooperation verbale,0,0,16,Sud,Oueme,264000,0,Web TV,0.641,0.6078,2025-10,1,0,0,1,0,-2.39,5.083,Positif,Neutre
20251214,2025-12-14,Presidence de la Republique,BN,Medias beninois,BN,011,Decl. optimiste,1,1.21,10,6,-4.18,Abomey-Calavi,BN,6.4484,2.3552,fraternite.bj,HEALTH;ECONOMY;EPU_POLICY_UNCERTAINTY,3,Mariam Chabi Talata;Nicephore Soglo,2,INSAE (Statistiques);Ministere de la Sante,2,2.96,0.03,2.99,8.23,0.85,1729,0.504,0.241,2.047,0.292,1.455,0.726,Joy,https://fraternite.bj/article/evt-40089,0,fra,0,Cooperation verbale,0,1,60,Sud,Atlantique,757000,0,Presse en ligne,0.5605,0.3955,2025-12,0,1,0,1,0,2.93,5.265,Negatif,Neutre
20251207,2025-12-07,Societe civile,BN,Syndicat enseignants (COSI),BN,036,Critique politique,1,-2.23,13,1,2.5,Porto-Novo,BN,6.4969,2.6289,lanouvelletribune.bj,PORT_COTONOU;UNIVERSITE_ABOMEY_CALAVI;PATRIMOINE_UNESCO;TOURISME_BENIN,4,,0,Chambre de Commerce Benin,1,3.93,3.45,7.38,3.38,0.62,1838,0.11,0.097,3.128,0.253,2.128,0.396,Joy,https://lanouvelletribune.bj/benin/evt-81431,0,fra,0,Cooperation verbale,0,0,13,Sud,Oueme,264000,0,Presse en ligne,0.3885,0.5625,2025-12,0,1,0,1,0,0.48,6.112,Positif,Leg. negatif
20250519,2025-05-19,Police Republicaine,BN,Syndicat enseignants (COSI),BN,110,Rejet/opposition,3,-5.19,11,4,-6.96,Djougou,BN,9.7082,1.6599,ortb.bj,PECHE;FRONTIERE_NORD;TAX_POLITICAL_PARTY,3,,0,Universite de Parakou;INSAE (Statistiques);Ministere de la Sante,3,2.86,0.88,3.74,2.07,1.29,766,4.604,8.006,0.25,1.584,0.032,0.729,Fear,https://ortb.bj/actualite/evt-52739,1,fra,0,Conflit verbal,1,1,44,Nord,Donga,267000,1,Media public,0.2405,0.326,2025-05,1,0,1,0,1,1.98,15.205,Tres negatif,Destabilisant
20250710,2025-07-10,Societe civile,BN,Assemblee Nationale,BN,050,Appel cooperation,1,-0.51,10,1,0.76,Dassa-Zoume,BN,7.75,2.1833,lanouvelletribune.bj,PORT_COTONOU;ECONOMY;INFRASTRUCTURE;COTON_FILIERE;HEALTH,5,Patrice Talon;Komi Koutche;Romuald Wadagni,3,Ministere des Finances (MEF);Union Progressiste (UP),2,1.97,2.12,4.09,0.9,1.03,2948,3.677,0.117,3.101,0.231,4.241,1.265,Trust,https://lanouvelletribune.bj/benin/evt-49912,1,fra,0,Cooperation verbale,0,0,10,Centre,Collines,113000,0,Presse en ligne,0.4745,0.519,2025-07,0,1,0,1,0,-0.15,12.632,Neutre,Leg. negatif
20250225,2025-02-25,Gouvernement du Benin,BN,Medias beninois,BN,020,Appel action,1,1.49,14,3,2.24,Abomey-Calavi,BN,6.4484,2.3552,lepointeau.bj,POLITICS;FOOD_SECURITY;TAX_POLITICAL_PARTY;EPU_POLICY_UNCERTAINTY;TRADE,5,,0,HAAC (Haute Autorite);Bloc Republicain (BR),2,5.15,1.31,6.46,1.92,0.22,1356,0.797,0.167,3.091,0.486,4.426,2.665,Trust,https://lepointeau.bj/evt-51908,1,fra,0,Cooperation verbale,0,0,42,Sud,Atlantique,757000,0,Presse en ligne,0.5745,0.556,2025-02,1,1,1,0,1,3.84,11.632,Positif,Neutre
20250107,2025-01-07,Armee beninoise (FAB),BN,Armee beninoise (FAB),BN,012,Decl. de soutien,1,2.19,11,3,0.65,Ouidah,BN,6.36,2.0852,matinlibre.com,AGRICULTURE;EPU_POLICY_UNCERTAINTY;ENVIRONMENT;FOOD_SECURITY;TRADE,5,,0,Union Progressiste (UP),1,1.35,2.01,3.36,0.69,1.27,1491,0.02,0.182,0.826,0.114,6.013,2.133,Trust,https://matinlibre.com/2025/evt-81258,1,fra,0,Cooperation verbale,0,0,33,Sud,Atlantique,164000,0,Presse en ligne,0.6095,0.5162,2025-01,1,1,0,0,1,-0.66,9.288,Neutre,Neutre
